"colony_id","spp","species","year","area_cm2","competition_id","competition_number","competition_outliner_name","competition_taxon","competition_growthform","competition_length_cm","competition","competition_type","competition_outcome"
267,"AS","Acropora humilis",2009,261.784717815256,2829,3,"mariana","Soft coral","Cuneiform",1.44783041,"uncertain","Overtop","won"
267,"AS","Acropora humilis",2009,261.784717815256,2830,4,"mariana","Soft coral","Cuneiform",7.284396751,"certain","Overtop","won"
267,"AS","Acropora humilis",2010,174.043373425742,4345,2,"mariana","Soft coral","Cuneiform",2.368399873,"certain","Overtop","won"
267,"AS","Acropora humilis",2010,174.043373425742,4344,1,"mariana","Acropora","Tabular",42.09292501,"certain","Overtop","lost"
267,"AS","Acropora humilis",2010,174.043373425742,4349,6,"mariana","Soft coral","Cuneiform",4.898281555,"certain","Overtop","won"
267,"AS","Acropora humilis",2010,174.043373425742,4346,3,"mariana","Soft coral","Cuneiform",10.03878582,"certain","Overtop","won"
267,"AS","Acropora humilis",2010,174.043373425742,4347,4,"mariana","Soft coral","Cuneiform",2.906672571,"uncertain","Overtop","won"
267,"AS","Acropora humilis",2010,174.043373425742,4348,5,"mariana","Soft coral","Cuneiform",9.150635873,"certain","Overtop","won"
267,"AS","Acropora humilis",2010,174.043373425742,4350,7,"mariana","Acropora","Branching",3.606427079,"certain","Overtop","lost"
267,"AS","Acropora humilis",2011,51.904673740451,4676,1,"mariana","Soft coral","Cuneiform",NA,"uncertain","Overtop","won"
268,"AS","Acropora humilis",2009,72.3466838515903,4352,2,"mariana","Isopora","Cuneiform",5.616934277,"certain","Overgrowth","lost"
268,"AS","Acropora humilis",2009,72.3466838515903,4353,3,"mariana","Acropora","Tabular",4.069569463,"uncertain","Standoff","standoff"
268,"AS","Acropora humilis",2009,72.3466838515903,4351,1,"mariana","Isopora","Cuneiform",1.439049278,"uncertain","Standoff","standoff"
268,"AS","Acropora humilis",2010,94.7725268239142,2994,3,"mariana","Isopora","Cuneiform",3.163324302,"uncertain","Standoff","standoff"
268,"AS","Acropora humilis",2010,94.7725268239142,2995,4,"mariana","Isopora","Cuneiform",2.269341347,"uncertain","Standoff","standoff"
268,"AS","Acropora humilis",2010,94.7725268239142,2993,2,"mariana","Pocilloporid","Corymbose",1.801719494,"uncertain","Standoff","standoff"
268,"AS","Acropora humilis",2010,94.7725268239142,2998,7,"mariana","Pocilloporid","Corymbose",0.935243707,"uncertain","Standoff","standoff"
268,"AS","Acropora humilis",2010,94.7725268239142,2999,8,"mariana","Pocilloporid","Corymbose",0.591404109,"uncertain","Standoff","standoff"
268,"AS","Acropora humilis",2010,94.7725268239142,2996,5,"mariana","Isopora","Cuneiform",0.797707867,"uncertain","Standoff","standoff"
268,"AS","Acropora humilis",2010,94.7725268239142,2997,6,"mariana","Acropora","Tabular",11.52550333,"uncertain","Overtop","won"
268,"AS","Acropora humilis",2010,94.7725268239142,2992,1,"mariana","Isopora","Cuneiform",3.328367309,"uncertain","Standoff","standoff"
268,"AS","Acropora humilis",2011,126.198914109175,3003,4,"mariana","Pocilloporid","Corymbose",8.706499355,"uncertain","Standoff","standoff"
268,"AS","Acropora humilis",2011,126.198914109175,3000,1,"mariana","Acropora","Tabular",12.65685234,"uncertain","Standoff","standoff"
268,"AS","Acropora humilis",2011,126.198914109175,3001,2,"mariana","Pocilloporid","Corymbose",6.013970209,"certain","Standoff","standoff"
268,"AS","Acropora humilis",2011,126.198914109175,3002,3,"mariana","Acropora","Corymbose",2.122577721,"uncertain","Overtop","won"
268,"AS","Acropora humilis",2011,126.198914109175,3004,5,"mariana","Isopora","Cuneiform",3.341094561,"certain","Standoff","standoff"
268,"AS","Acropora humilis",2011,126.198914109175,3005,6,"mariana","Isopora","Cuneiform",9.296104278,"uncertain","Standoff","standoff"
269,"AS","Acropora humilis",2009,166.669209981839,4355,2,"mariana","Acropora","Corymbose",0.964504937,"uncertain","Standoff","standoff"
269,"AS","Acropora humilis",2009,166.669209981839,4354,1,"mariana","Acropora","Corymbose",11.7382303,"uncertain","Standoff","standoff"
269,"AS","Acropora humilis",2010,155.163154463575,4356,1,"mariana","Acropora","Corymbose",4.55404775,"certain","Overtop","won"
269,"AS","Acropora humilis",2010,155.163154463575,4357,2,"mariana","Acropora","Corymbose",2.229254144,"uncertain","Standoff","standoff"
269,"AS","Acropora humilis",2011,164.478611659067,2831,1,"mariana","Acropora","Corymbose",2.672818296,"certain","Overtop","won"
269,"AS","Acropora humilis",2011,164.478611659067,2832,2,"mariana","Acropora","Corymbose",3.281479888,"uncertain","Standoff","standoff"
270,"AS","Acropora humilis",2009,265.140622309247,2834,2,"mariana","Isopora","Encrusting",8.723781714,"certain","Overtop","won"
270,"AS","Acropora humilis",2009,265.140622309247,2833,1,"mariana","Acropora","Corymbose",10.04556682,"certain","Overtop","won"
271,"AS","Acropora humilis",2009,342.59336357775,4360,3,"mariana","Isopora","Cuneiform",1.249988388,"uncertain","Overgrowth","lost"
271,"AS","Acropora humilis",2009,342.59336357775,4358,1,"mariana","Favid","Massive",4.310304787,"uncertain","Standoff","standoff"
271,"AS","Acropora humilis",2009,342.59336357775,4359,2,"mariana","Isopora","Cuneiform",3.254280114,"certain","Overgrowth","lost"
271,"AS","Acropora humilis",2009,342.59336357775,4365,8,"mariana","Acropora","Branching",2.090497822,"certain","Overtop","lost"
271,"AS","Acropora humilis",2009,342.59336357775,4361,4,"mariana","Isopora","Cuneiform",1.012921625,"certain","Digestion","mutual_digestion"
271,"AS","Acropora humilis",2009,342.59336357775,4363,6,"mariana","Acropora","Branching",6.357699561,"certain","Overtop","lost"
271,"AS","Acropora humilis",2009,342.59336357775,4364,7,"mariana","Acropora","Branching",4.310304787,"certain","Overtop","lost"
271,"AS","Acropora humilis",2009,342.59336357775,4367,10,"mariana","Isopora","Cuneiform",1.034473149,"uncertain","Standoff","standoff"
271,"AS","Acropora humilis",2009,342.59336357775,4366,9,"mariana","Acropora","Branching",1.573261247,"certain","Overtop","lost"
271,"AS","Acropora humilis",2010,265.248328523762,2838,4,"mariana","Isopora","Cuneiform",5.231704717,"uncertain","Other direct contact","standoff"
271,"AS","Acropora humilis",2010,265.248328523762,2839,5,"mariana","Acropora","Branching",5.317470368,"certain","Overtop","lost"
271,"AS","Acropora humilis",2010,265.248328523762,2840,6,"mariana","Isopora","Cuneiform",3.666481584,"certain","Digestion","mutual_digestion"
271,"AS","Acropora humilis",2010,265.248328523762,2836,2,"mariana","Isopora","Cuneiform",1.565223132,"certain","Digestion","lost"
271,"AS","Acropora humilis",2010,265.248328523762,2837,3,"mariana","Isopora","Cuneiform",2.615852358,"certain","Overgrowth","lost"
271,"AS","Acropora humilis",2010,265.248328523762,2835,1,"mariana","Favid","Massive",1.329367592,"uncertain","Standoff","standoff"
273,"AS","Acropora humilis",2009,481.695832535199,2841,1,"mariana","Acropora","Tabular",24.93150768,"certain","Overtop","won"
273,"AS","Acropora humilis",2009,481.695832535199,2843,3,"mariana","Acropora","Tabular",6.304519183,"uncertain","Overtop","won"
273,"AS","Acropora humilis",2009,481.695832535199,2842,2,"mariana","Isopora","Cuneiform",10.88962404,"certain","Overtop","won"
274,"AS","Acropora humilis",2009,387.364308053092,2845,2,"mariana","Acropora","Branching",1.450175292,"certain","Overtop","lost"
274,"AS","Acropora humilis",2009,387.364308053092,2846,3,"mariana","Acropora","Branching",1.758723227,"uncertain","Standoff","standoff"
274,"AS","Acropora humilis",2009,387.364308053092,2849,6,"mariana","Acropora","Cuneiform",2.020988971,"certain","Overtop","lost"
274,"AS","Acropora humilis",2009,387.364308053092,2847,4,"mariana","Acropora","Cuneiform",2.699794427,"uncertain","Standoff","standoff"
274,"AS","Acropora humilis",2009,387.364308053092,2848,5,"mariana","Acropora","Cuneiform",1.172482151,"uncertain","Standoff","standoff"
274,"AS","Acropora humilis",2009,387.364308053092,2844,1,"mariana","Pocilloporid","Corymbose",0.354830125,"uncertain","Standoff","standoff"
274,"AS","Acropora humilis",2010,209.992330971381,4368,1,"mariana","Acropora","Branching",4.11562053,"uncertain","Other direct contact","standoff"
274,"AS","Acropora humilis",2010,209.992330971381,4369,2,"mariana","Acropora","Branching",4.168048817,"certain","Overtop","lost"
274,"AS","Acropora humilis",2010,209.992330971381,4370,3,"mariana","Acropora","Branching",23.30437358,"uncertain","Other direct contact","standoff"
274,"AS","Acropora humilis",2010,209.992330971381,4371,4,"mariana","Acropora","Branching",0.96992331,"uncertain","Standoff","standoff"
275,"AS","Acropora humilis",2009,296.712804900107,2850,1,"mariana","Isopora","Cuneiform",0.225180292,"uncertain","Standoff","standoff"
275,"AS","Acropora humilis",2009,296.712804900107,2851,2,"mariana","Isopora","Cuneiform",0.35554783,"uncertain","Standoff","standoff"
275,"AS","Acropora humilis",2009,296.712804900107,2852,3,"mariana","Favid","Massive",3.199930471,"uncertain","Overtop","won"
275,"AS","Acropora humilis",2010,477.763399590616,2854,2,"mariana","Isopora","Cuneiform",30.10396293,"certain","Overtop","won"
275,"AS","Acropora humilis",2010,477.763399590616,2853,1,"mariana","Acropora","Tabular",12.31252084,"uncertain","Overtop","won"
275,"AS","Acropora humilis",2011,517.106107487232,3652,1,"mariana","Acropora","Tabular",11.33606095,"certain","Overtop","won"
275,"AS","Acropora humilis",2011,517.106107487232,3653,2,"mariana","Acropora","Tabular",1.181958962,"uncertain","Overtop","won"
277,"AS","Acropora humilis",2009,495.066298320158,2857,3,"mariana","Poritid","Massive",11.38391357,"uncertain","Standoff","standoff"
277,"AS","Acropora humilis",2009,495.066298320158,2855,1,"mariana","Acropora","Tabular",27.65256097,"uncertain","Standoff","standoff"
277,"AS","Acropora humilis",2009,495.066298320158,2856,2,"mariana","Acropora","Tabular",21.85711406,"uncertain","Standoff","standoff"
277,"AS","Acropora humilis",2009,495.066298320158,2858,4,"mariana","Acropora","Branching",10.39040839,"uncertain","Overtop","won"
277,"AS","Acropora humilis",2009,495.066298320158,2859,5,"mariana","Poritid","Encrusting",4.346585182,"uncertain","Standoff","standoff"
277,"AS","Acropora humilis",2009,495.066298320158,2860,6,"mariana","Isopora","Cuneiform",6.954536291,"uncertain","Standoff","standoff"
277,"AS","Acropora humilis",2010,462.396747171624,2861,1,"mariana","Acropora","Corymbose",7.142803903,"certain","Overtop","won"
277,"AS","Acropora humilis",2010,462.396747171624,2866,6,"mariana","Acropora","Digitate",1.235512026,"uncertain","Standoff","standoff"
277,"AS","Acropora humilis",2010,462.396747171624,2862,2,"mariana","Acropora","Tabular",18.7643389,"uncertain","Standoff","standoff"
277,"AS","Acropora humilis",2010,462.396747171624,2863,3,"mariana","Acropora","Tabular",20.11568018,"uncertain","Standoff","standoff"
277,"AS","Acropora humilis",2010,462.396747171624,2864,4,"mariana","Poritid","Massive",4.150548214,"uncertain","Overtop","won"
277,"AS","Acropora humilis",2011,536.980786860292,3023,1,"mariana","Acropora","Corymbose",6.15404284,"uncertain","Standoff","standoff"
277,"AS","Acropora humilis",2011,536.980786860292,3027,5,"mariana","Acropora","Tabular",0.641046129,"certain","Overtop","lost"
277,"AS","Acropora humilis",2011,536.980786860292,3024,2,"mariana","Acropora","Tabular",0.641046129,"uncertain","Standoff","standoff"
277,"AS","Acropora humilis",2011,536.980786860292,3025,3,"mariana","Acropora","Tabular",18.71854697,"uncertain","Standoff","standoff"
277,"AS","Acropora humilis",2011,536.980786860292,3026,4,"mariana","Acropora","Tabular",0.683782538,"certain","Overtop","lost"
277,"AS","Acropora humilis",2011,536.980786860292,3031,9,"mariana","Acropora","Digitate",3.611226528,"certain","Standoff","standoff"
277,"AS","Acropora humilis",2011,536.980786860292,3028,6,"mariana","Acropora","Tabular",11.98756262,"certain","Overtop","won"
277,"AS","Acropora humilis",2011,536.980786860292,3029,7,"mariana","Poritid","Massive",5.085632625,"certain","Overtop","won"
277,"AS","Acropora humilis",2011,536.980786860292,3030,8,"mariana","Acropora","Tabular",0.512836903,"certain","Overtop","lost"
277,"AS","Acropora humilis",2012,471.404864080352,3035,4,"mariana","Acropora","Tabular",1.143765229,"certain","Overtop","lost"
277,"AS","Acropora humilis",2012,471.404864080352,3036,5,"mariana","Acropora","Digitate",3.689565254,"certain","Overtop","won"
277,"AS","Acropora humilis",2012,471.404864080352,3032,1,"mariana","Acropora","Tabular",2.988547856,"uncertain","Standoff","standoff"
277,"AS","Acropora humilis",2012,471.404864080352,3033,2,"mariana","Acropora","Tabular",12.72900013,"uncertain","Standoff","standoff"
277,"AS","Acropora humilis",2012,471.404864080352,3034,3,"mariana","Acropora","Tabular",15.90202625,"certain","Standoff","standoff"
278,"AS","Acropora humilis",2009,577.767167184089,2867,1,"mariana","Isopora","Cuneiform",33.68322799,"certain","Overtop","won"
278,"AS","Acropora humilis",2009,577.767167184089,2871,5,"mariana","Acropora","Tabular",7.467508093,"uncertain","Standoff","standoff"
278,"AS","Acropora humilis",2009,577.767167184089,2868,2,"mariana","Pocilloporid","Corymbose",12.04334284,"uncertain","Standoff","standoff"
278,"AS","Acropora humilis",2009,577.767167184089,2869,3,"mariana","Pocilloporid","Corymbose",22.8473971,"uncertain","Overtop","won"
278,"AS","Acropora humilis",2009,577.767167184089,2870,4,"mariana","Isopora","Cuneiform",3.622535841,"uncertain","Standoff","standoff"
278,"AS","Acropora humilis",2009,577.767167184089,2872,6,"mariana","Poritid","Encrusting",1.557054879,"certain","Overtop","won"
278,"AS","Acropora humilis",2010,728.613664467993,2875,3,"mariana","Isopora","Cuneiform",3.291946213,"uncertain","Standoff","standoff"
278,"AS","Acropora humilis",2010,728.613664467993,2873,1,"mariana","Isopora","Cuneiform",8.637284619,"certain","Overtop","won"
278,"AS","Acropora humilis",2010,728.613664467993,2874,2,"mariana","Pocilloporid","Corymbose",24.34736457,"uncertain","Standoff","standoff"
278,"AS","Acropora humilis",2011,730.366697065147,2939,4,"mariana","Pocilloporid","Corymbose",8.245768156,"uncertain","Standoff","standoff"
278,"AS","Acropora humilis",2011,730.366697065147,2940,5,"mariana","Isopora","Cuneiform",3.715126312,"uncertain","Standoff","standoff"
278,"AS","Acropora humilis",2011,730.366697065147,2936,1,"mariana","Acropora","Tabular",1.042047624,"uncertain","Standoff","standoff"
278,"AS","Acropora humilis",2011,730.366697065147,2937,2,"mariana","Isopora","Cuneiform",5.006359238,"certain","Overtop","won"
278,"AS","Acropora humilis",2011,730.366697065147,2938,3,"mariana","Favid","Massive",5.640649096,"uncertain","Standoff","standoff"
278,"AS","Acropora humilis",2012,787.267003482172,2941,1,"mariana","Isopora","Encrusting",1.662603126,"uncertain","Standoff","standoff"
278,"AS","Acropora humilis",2012,787.267003482172,2942,2,"mariana","Favid","Massive",21.72850293,"uncertain","Standoff","standoff"
278,"AS","Acropora humilis",2012,787.267003482172,2943,3,"mariana","Pocilloporid","Corymbose",19.60725066,"uncertain","Standoff","standoff"
278,"AS","Acropora humilis",2013,819.415529376517,4677,1,"mariana","Favid","Massive",NA,"uncertain","Standoff","standoff"
279,"AS","Acropora humilis",2009,270.076926053991,2876,1,"mariana","Isopora","Cuneiform",48.68826165,"uncertain","Standoff","standoff"
279,"AS","Acropora humilis",2009,270.076926053991,2877,2,"mariana","Acropora","Tabular",22.58491972,"certain","Overtop","lost"
280,"AS","Acropora humilis",2009,426.686999007342,2879,2,"mariana","Pocilloporid","Corymbose",6.495458365,"uncertain","Standoff","standoff"
280,"AS","Acropora humilis",2009,426.686999007342,2878,1,"mariana","Acropora","Tabular",11.30788298,"certain","Overtop","lost"
280,"AS","Acropora humilis",2009,426.686999007342,2883,6,"mariana","Isopora","Cuneiform",6.811027193,"uncertain","Standoff","standoff"
280,"AS","Acropora humilis",2009,426.686999007342,2880,3,"mariana","Pocilloporid","Corymbose",3.155688275,"certain","Overtop","won"
280,"AS","Acropora humilis",2009,426.686999007342,2881,4,"mariana","Pocilloporid","Corymbose",3.629041516,"uncertain","Standoff","standoff"
280,"AS","Acropora humilis",2009,426.686999007342,2882,5,"mariana","Isopora","Cuneiform",10.78193494,"uncertain","Standoff","standoff"
280,"AS","Acropora humilis",2010,361.526293882585,2884,1,"mariana","Acropora","Tabular",16.47739952,"certain","Overtop","lost"
280,"AS","Acropora humilis",2010,361.526293882585,2885,2,"mariana","Pocilloporid","Corymbose",16.04630476,"uncertain","Standoff","standoff"
280,"AS","Acropora humilis",2010,361.526293882585,2886,3,"mariana","Pocilloporid","Corymbose",13.57948478,"uncertain","Standoff","standoff"
280,"AS","Acropora humilis",2010,361.526293882585,2887,4,"mariana","Isopora","Cuneiform",6.49037103,"uncertain","Standoff","standoff"
280,"AS","Acropora humilis",2011,307.658413470806,3650,1,"mariana","Pocilloporid","Corymbose",17.05206174,"uncertain","Standoff","standoff"
280,"AS","Acropora humilis",2011,307.658413470806,3651,2,"mariana","Isopora","Cuneiform",7.105025724,"uncertain","Standoff","standoff"
280,"AS","Acropora humilis",2012,266.963818107956,2888,1,"mariana","Isopora","Cuneiform",1.986908077,"uncertain","Standoff","standoff"
280,"AS","Acropora humilis",2012,266.963818107956,2889,2,"mariana","Isopora","Cuneiform",6.692742996,"certain","Standoff","standoff"
280,"AS","Acropora humilis",2013,250.00733447287,4678,1,"mariana","Isopora","Cuneiform",NA,"uncertain","Standoff","standoff"
280,"AS","Acropora humilis",2013,250.00733447287,4679,2,"mariana","Isopora","Cuneiform",NA,"uncertain","Standoff","standoff"
281,"AS","Acropora humilis",2009,192.893005169792,2892,3,"mariana","Isopora","Encrusting",11.65648704,"certain","Overtop","won"
281,"AS","Acropora humilis",2009,192.893005169792,2893,4,"mariana","Soft coral","Digitate",2.474394948,"uncertain","Overtop","won"
281,"AS","Acropora humilis",2009,192.893005169792,2890,1,"mariana","Acropora","Corymbose",20.00384349,"uncertain","Standoff","standoff"
281,"AS","Acropora humilis",2009,192.893005169792,2891,2,"mariana","Isopora","Cuneiform",3.875558352,"certain","Overtop","won"
281,"AS","Acropora humilis",2010,168.024852409715,2963,1,"mariana","Acropora","Corymbose",11.06888357,"uncertain","Standoff","standoff"
281,"AS","Acropora humilis",2010,168.024852409715,2967,5,"mariana","Isopora","Cuneiform",6.569602472,"certain","Overtop","won"
281,"AS","Acropora humilis",2010,168.024852409715,2964,2,"mariana","Acropora","Digitate",2.15183009,"certain","Overtop","lost"
281,"AS","Acropora humilis",2010,168.024852409715,2965,3,"mariana","Acropora","Digitate",3.553779997,"certain","Digestion","lost"
281,"AS","Acropora humilis",2010,168.024852409715,2966,4,"mariana","Acropora","Corymbose",4.743807244,"certain","Overtop","won"
281,"AS","Acropora humilis",2010,168.024852409715,2968,6,"mariana","Isopora","Cuneiform",8.509509902,"certain","Digestion","lost"
281,"AS","Acropora humilis",2011,203.56807589997,2972,3,"mariana","Isopora","Cuneiform",10.26015898,"certain","Overtop","won"
281,"AS","Acropora humilis",2011,203.56807589997,2970,1,"mariana","Acropora","Corymbose",13.15242602,"certain","Standoff","standoff"
281,"AS","Acropora humilis",2011,203.56807589997,2971,2,"mariana","Acropora","Corymbose",2.533372589,"certain","Overtop","lost"
281,"AS","Acropora humilis",2011,203.56807589997,2973,4,"mariana","Isopora","Cuneiform",2.660041218,"uncertain","Overtop","won"
281,"AS","Acropora humilis",2012,213.452241605131,2975,2,"mariana","Isopora","Cuneiform",7.699600803,"certain","Overtop","won"
281,"AS","Acropora humilis",2012,213.452241605131,2974,1,"mariana","Isopora","Cuneiform",14.24868654,"certain","Overtop","won"
281,"AS","Acropora humilis",2013,180.494760129923,4680,1,"mariana","Isopora","Cuneiform",NA,"certain","Standoff","standoff"
282,"AS","Acropora humilis",2009,106.632363840152,2894,1,"mariana","Soft coral","Cuneiform",19.47624768,"uncertain","Standoff","standoff"
282,"AS","Acropora humilis",2009,106.632363840152,2895,2,"mariana","Soft coral","Cuneiform",8.394934346,"certain","Standoff","standoff"
282,"AS","Acropora humilis",2010,121.083223229978,2982,1,"mariana","Soft coral","Cuneiform",11.88865972,"uncertain","Standoff","standoff"
282,"AS","Acropora humilis",2010,121.083223229978,2983,2,"mariana","Isopora","Cuneiform",11.34300497,"uncertain","Standoff","standoff"
282,"AS","Acropora humilis",2010,121.083223229978,2984,3,"mariana","Soft coral","Cuneiform",17.44441726,"certain","Standoff","standoff"
282,"AS","Acropora humilis",2011,119.461869588731,2896,1,"mariana","Soft coral","Cuneiform",19.61906929,"uncertain","Standoff","standoff"
282,"AS","Acropora humilis",2011,119.461869588731,2897,2,"mariana","Soft coral","Cuneiform",2.417617045,"uncertain","Standoff","standoff"
282,"AS","Acropora humilis",2012,100.775975406812,2898,1,"mariana","Isopora","Cuneiform",0.16534427,"certain","Digestion","mutual_digestion"
282,"AS","Acropora humilis",2012,100.775975406812,2899,2,"mariana","Acropora","Corymbose",0.704888729,"certain","Overtop","lost"
282,"AS","Acropora humilis",2012,100.775975406812,2900,3,"mariana","Soft coral","Cuneiform",0.687484069,"certain","Overtop","won"
282,"AS","Acropora humilis",2012,100.775975406812,2901,4,"mariana","Soft coral","Cuneiform",1.644740367,"uncertain","Standoff","standoff"
282,"AS","Acropora humilis",2013,80.3268050287124,4682,2,"mariana","Soft coral","Cuneiform",NA,"certain","Standoff","standoff"
282,"AS","Acropora humilis",2013,80.3268050287124,4683,3,"mariana","Soft coral","Cuneiform",NA,"uncertain","Standoff","standoff"
282,"AS","Acropora humilis",2013,80.3268050287124,4681,1,"mariana","Acropora","Corymbose",NA,"certain","Overtop","lost"
283,"AS","Acropora humilis",2009,43.9378324383665,2902,1,"mariana","Pocilloporid","Corymbose",5.218736894,"certain","Overtop","won"
283,"AS","Acropora humilis",2009,43.9378324383665,2903,2,"mariana","Isopora","Cuneiform",13.63605446,"certain","Overtop","won"
283,"AS","Acropora humilis",2010,89.8632047070032,4373,2,"mariana","Isopora","Cuneiform",20.84204102,"certain","Overtop","won"
283,"AS","Acropora humilis",2010,89.8632047070032,4372,1,"mariana","Pocilloporid","Corymbose",33.48080731,"certain","Overtop","won"
283,"AS","Acropora humilis",2011,163.628230780912,3011,2,"mariana","Acropora","Digitate",10.3409357,"uncertain","Standoff","standoff"
283,"AS","Acropora humilis",2011,163.628230780912,3010,1,"mariana","Pocilloporid","Corymbose",34.30912142,"certain","Overtop","won"
283,"AS","Acropora humilis",2012,175.189190211652,3015,4,"mariana","Hydrocoral","Branching",3.796958678,"uncertain","Overtop","won"
283,"AS","Acropora humilis",2012,175.189190211652,3012,1,"mariana","Pocilloporid","Corymbose",18.73910783,"certain","Standoff","standoff"
283,"AS","Acropora humilis",2012,175.189190211652,3013,2,"mariana","Acropora","Corymbose",1.898479339,"uncertain","Standoff","standoff"
283,"AS","Acropora humilis",2012,175.189190211652,3014,3,"mariana","Acropora","Corymbose",1.608123675,"certain","Standoff","standoff"
283,"AS","Acropora humilis",2013,235.751481530134,4686,3,"mariana","Acropora","Corymbose",NA,"uncertain","Overtop","lost"
283,"AS","Acropora humilis",2013,235.751481530134,4687,4,"mariana","Acropora","Corymbose",NA,"certain","Digestion","won"
283,"AS","Acropora humilis",2013,235.751481530134,4688,5,"mariana","Hydrocoral","Branching",NA,"certain","Overtop","won"
283,"AS","Acropora humilis",2013,235.751481530134,4685,2,"mariana","Acropora","Corymbose",NA,"certain","Overtop","lost"
283,"AS","Acropora humilis",2013,235.751481530134,4684,1,"mariana","Soft coral","Corymbose",NA,"uncertain","Standoff","standoff"
284,"AS","Acropora humilis",2009,340.184615294398,2904,1,"mariana","Acropora","Corymbose",8.750022191,"uncertain","Standoff","standoff"
284,"AS","Acropora humilis",2009,340.184615294398,2905,2,"mariana","Isopora","Cuneiform",22.13410219,"uncertain","Standoff","standoff"
284,"AS","Acropora humilis",2009,340.184615294398,2906,3,"mariana","Acropora","Branching",3.914483612,"certain","Overtop","lost"
284,"AS","Acropora humilis",2010,349.597198678425,4400,1,"mariana","Acropora","Branching",1.689046448,"certain","Overtop","lost"
284,"AS","Acropora humilis",2010,349.597198678425,4401,2,"mariana","Acropora","Branching",0.977868996,"certain","Overtop","lost"
284,"AS","Acropora humilis",2010,349.597198678425,4402,3,"mariana","Isopora","Cuneiform",39.14439224,"uncertain","Standoff","standoff"
284,"AS","Acropora humilis",2011,307.340280421853,3671,1,"mariana","Isopora","Cuneiform",1.249720416,"uncertain","Standoff","standoff"
284,"AS","Acropora humilis",2011,307.340280421853,3672,2,"mariana","Isopora","Cuneiform",11.92041012,"certain","Overtop","won"
284,"AS","Acropora humilis",2011,307.340280421853,3673,3,"mariana","Acropora","Branching",2.845517254,"certain","Overtop","won"
284,"AS","Acropora humilis",2011,307.340280421853,3674,4,"mariana","Acropora","Branching",5.748713912,"certain","Overtop","lost"
285,"AS","Acropora humilis",2009,119.132273625041,2907,1,"mariana","Favid","Massive",7.667643581,"uncertain","Standoff","standoff"
285,"AS","Acropora humilis",2010,161.157227074357,2944,1,"mariana","Favid","Massive",9.683488816,"uncertain","Standoff","standoff"
285,"AS","Acropora humilis",2011,168.960305385336,3654,1,"mariana","Favid","Massive",7.426235602,"certain","Overtop","won"
286,"AS","Acropora humilis",2009,216.201334511878,2908,1,"mariana","Soft coral","Cuneiform",9.02749311,"certain","Overgrowth","lost"
286,"AS","Acropora humilis",2010,308.649244887278,2976,1,"mariana","Isopora","Cuneiform",3.86092072,"certain","Overtop","lost"
286,"AS","Acropora humilis",2010,308.649244887278,2977,2,"mariana","Soft coral","Encrusting",11.01830007,"certain","Overgrowth","lost"
286,"AS","Acropora humilis",2011,372.209434818937,3661,1,"mariana","Isopora","Cuneiform",1.759734753,"uncertain","Standoff","standoff"
286,"AS","Acropora humilis",2011,372.209434818937,3662,2,"mariana","Soft coral","Encrusting",8.516247197,"certain","Overgrowth","lost"
286,"AS","Acropora humilis",2012,384.446994047968,2978,1,"mariana","Acropora","Corymbose",15.41114483,"certain","Overtop","lost"
286,"AS","Acropora humilis",2012,384.446994047968,2979,2,"mariana","Soft coral","Cuneiform",7.886575792,"certain","Overgrowth","lost"
286,"AS","Acropora humilis",2012,384.446994047968,2980,3,"mariana","Soft coral","Cuneiform",13.9631178,"certain","Overgrowth","lost"
286,"AS","Acropora humilis",2012,384.446994047968,2981,4,"mariana","Soft coral","Cuneiform",1.499742282,"certain","Overgrowth","lost"
286,"AS","Acropora humilis",2013,417.923122301998,4691,3,"mariana","Soft coral","Cuneiform",NA,"certain","Overgrowth","lost"
286,"AS","Acropora humilis",2013,417.923122301998,4692,4,"mariana","Soft coral","Cuneiform",NA,"uncertain","Standoff","standoff"
286,"AS","Acropora humilis",2013,417.923122301998,4689,1,"mariana","Soft coral","Cuneiform",NA,"certain","Overgrowth","lost"
286,"AS","Acropora humilis",2013,417.923122301998,4690,2,"mariana","Isopora","Cuneiform",NA,"uncertain","Overtop","lost"
286,"AS","Acropora humilis",2013,417.923122301998,4693,5,"mariana","Acropora","Corymbose",NA,"certain","Overtop","lost"
287,"AS","Acropora humilis",2009,23.9939650451766,2909,1,"mariana","Fleshy macroalga","Non-coral",32.37027169,"uncertain","Standoff","standoff"
287,"AS","Acropora humilis",2009,23.9939650451766,2910,2,"mariana","Acropora","Branching",31.49417474,"uncertain","Standoff","standoff"
287,"AS","Acropora humilis",2010,7.55969117649275,4374,1,"mariana","Acropora","Branching",0.508469748,"uncertain","Standoff","standoff"
288,"AS","Acropora humilis",2009,189.150508660656,2914,4,"mariana","Favid","Massive",1.700937065,"uncertain","Standoff","standoff"
288,"AS","Acropora humilis",2009,189.150508660656,2911,1,"mariana","Acropora","Branching",1.115368567,"uncertain","Standoff","standoff"
288,"AS","Acropora humilis",2009,189.150508660656,2912,2,"mariana","Acropora","Branching",0.697105354,"uncertain","Standoff","standoff"
288,"AS","Acropora humilis",2009,189.150508660656,2913,3,"mariana","Acropora","Digitate",1.910068671,"certain","Overtop","won"
288,"AS","Acropora humilis",2009,189.150508660656,2916,6,"mariana","Acropora","Corymbose",10.24744871,"certain","Standoff","standoff"
