"colony_id","spp","species","year","observation_id","tag","image_id","photographer","photograph","area_id","area_outliner","area_cm2","perimeter_cm","circularity"
12,"AC","Acropora cytherea",2010,57,"53","AC0053_F4_T_B_C","B","T","4680","mizue2",1661.38141944016,305.451030946864,0.223766991310493
12,"AC","Acropora cytherea",2010,57,"53","AC0053_F4_T1_D_C","D","T1","4681","mizue2",1618.58199825226,302.336271425484,0.222517444824593
12,"AC","Acropora cytherea",2010,57,"53","AC0053_F4_T2_D_C","D","T2","4682","mizue2",1589.31408584302,313.461849820156,0.203259200136791
12,"AC","Acropora cytherea",2009,56,"53","AC0053_F3_T1_C","no_name","T1","4839","mizue3",1178.40920136076,215.108623137497,0.320029746901191
12,"AC","Acropora cytherea",2010,57,"53","AC0053_F4_T_A_C","A","T","4840","mizue3",1582.66535301335,309.585915599755,0.207508824426566
12,"AC","Acropora cytherea",2010,57,"53","AC0053_F4_T_B_C","B","T","4841","mizue3",1669.77424922333,299.407025052316,0.234068865989604
12,"AC","Acropora cytherea",2010,57,"53","AC0053_F4_T1_D_C","D","T1","4842","mizue3",1603.95212337438,282.373017729422,0.252787080695085
12,"AC","Acropora cytherea",2010,57,"53","AC0053_F4_T2_D_C","D","T2","4843","mizue3",1601.38289452069,312.056825060364,0.20665107940571
12,"AC","Acropora cytherea",2013,2059,"1061","AC1061_F7_T2_A_C","A","T2","5016","mariana",174.695900170629,98.2247737923689,0.227536200773872
12,"AC","Acropora cytherea",2013,2059,"1061","AC1061_F7_T2_B_C","B","T2","5017","mariana",181.215757558025,87.2396273723484,0.299211457143355
13,"AC","Acropora cytherea",2009,61,"54","AC0054_F3_T1_C","no_name","T1","682","erin",3027.53084519123,569.430950260458,0.117331953989789
13,"AC","Acropora cytherea",2009,61,"54","AC0054_F3_T1_C","no_name","T1","3435","mizue1",3067.89179982519,469.369590196521,0.174992729382376
13,"AC","Acropora cytherea",2009,61,"54","AC0054_F3_T1_C","no_name","T1","4683","mizue2",3073.16286053652,467.806396722647,0.17646684782331
13,"AC","Acropora cytherea",2009,61,"54","AC0054_F3_T1_C","no_name","T1","4844","mizue3",3080.77595089826,442.730042164476,0.197511321150098
14,"AC","Acropora cytherea",2009,65,"55","AC0055_F3_T1_C","no_name","T1","683","erin",363.965586039767,213.155364441828,0.100664803935551
14,"AC","Acropora cytherea",2009,65,"55","AC0055_F3_T1_C","no_name","T1","3436","mizue1",354.28994789924,175.34380305603,0.144806431388402
14,"AC","Acropora cytherea",2009,65,"55","AC0055_F3_T1_C","no_name","T1","4684","mizue2",356.793611912087,179.598365151431,0.139002360701495
14,"AC","Acropora cytherea",2009,65,"55","AC0055_F3_T1_C","no_name","T1","4845","mizue3",352.608606273276,176.680947816753,0.141946056416151
15,"AC","Acropora cytherea",2014,2412,"1047","AC1047_F8_T_B_C","B","T","11","alec",33.6997365872624,66.8341114212715,0.0948069146956872
15,"AC","Acropora cytherea",2014,2412,"1047","AC1047_F8_T_C_C","C","T","12","alec",40.3238542129755,63.1923194471321,0.126894648607908
15,"AC","Acropora cytherea",2014,2412,"1047","AC1047_F8_T1_B_C","B","T1","13","alec",33.878284398089,69.3206911623262,0.0885942437064648
15,"AC","Acropora cytherea",2009,69,"58","AC0058_F3_T1_C","no_name","T1","684","erin",1216.65485384691,298.424840340494,0.171675103037892
15,"AC","Acropora cytherea",2010,70,"437","AC0437_F4_T_A_C","A","T","745","erin",1767.96606998067,379.559559640765,0.154214042523957
15,"AC","Acropora cytherea",2010,70,"437","AC0437_F4_T_B_C","B","T","746","erin",1853.61893561389,363.791813917146,0.176004785700387
15,"AC","Acropora cytherea",2010,70,"437","AC0437_F4_T1_D_C","D","T1","747","erin",1922.17349055861,380.05518805254,0.167228046575887
15,"AC","Acropora cytherea",2011,71,"807","AC0807_F5_T_D_C","D","T","760","erin",2557.27724529641,343.702975335717,0.272032689258276
15,"AC","Acropora cytherea",2011,71,"807","AC0807_F5_T1_B_C","B","T1","761","erin",2726.47596691869,389.391081962401,0.225964146819023
15,"AC","Acropora cytherea",2012,1755,"807","AC0807_F6_T_B_C","B","T","762","erin",1992.31814469964,288.062547469118,0.301713650977702
15,"AC","Acropora cytherea",2012,1755,"807","AC0807_F6_T1_A_C","A","T1","763","erin",1829.52157340703,276.597983854758,0.300503392058121
15,"AC","Acropora cytherea",2011,71,"807","AC0807_F5_T_D_C","D","T","2934","paulina",2546.49982250621,457.106053747977,0.153150905297689
15,"AC","Acropora cytherea",2011,71,"807","AC0807_F5_T1_B_C","B","T1","2935","paulina",2661.65077153879,507.304063421549,0.129964354560174
15,"AC","Acropora cytherea",2009,69,"58","AC0058_F3_T1_C","no_name","T1","3437","mizue1",1222.08549222798,269.412251305963,0.21158105116762
15,"AC","Acropora cytherea",2010,70,"437","AC0437_F4_T_A_C","A","T","3475","mizue1",1797.15268140269,305.698489679529,0.241661937499776
15,"AC","Acropora cytherea",2010,70,"437","AC0437_F4_T_B_C","B","T","3476","mizue1",1910.11202863583,317.019224230844,0.23883474431905
15,"AC","Acropora cytherea",2010,70,"437","AC0437_F4_T1_D_C","D","T1","3477","mizue1",1969.35967752594,329.381175631095,0.228106339315643
15,"AC","Acropora cytherea",2009,69,"58","AC0058_F3_T1_C","no_name","T1","4685","mizue2",1230.04936943983,255.104349321741,0.237518083661398
15,"AC","Acropora cytherea",2010,70,"437","AC0437_F4_T_A_C","A","T","4723","mizue2",1810.11167607699,301.167075904978,0.250784244894314
15,"AC","Acropora cytherea",2010,70,"437","AC0437_F4_T_B_C","B","T","4724","mizue2",1911.51436889025,311.227435475648,0.247988580506755
15,"AC","Acropora cytherea",2010,70,"437","AC0437_F4_T1_D_C","D","T1","4725","mizue2",1982.35654047727,330.248007059119,0.228407952716037
15,"AC","Acropora cytherea",2009,69,"58","AC0058_F3_T1_C","no_name","T1","4846","mizue3",1235.49467201095,257.979309898255,0.233281869772139
15,"AC","Acropora cytherea",2010,70,"437","AC0437_F4_T_A_C","A","T","4884","mizue3",1803.20094291342,290.551769570814,0.268415097712643
15,"AC","Acropora cytherea",2010,70,"437","AC0437_F4_T_B_C","B","T","4885","mizue3",1914.42779306986,312.190521557776,0.246836527471721
15,"AC","Acropora cytherea",2010,70,"437","AC0437_F4_T1_D_C","D","T1","4886","mizue3",1970.93504262208,318.467410602547,0.24420366736685
15,"AC","Acropora cytherea",2012,1755,"807","AC0807_F6_T1_A_C","A","T1","4983","mariana",1485.56987571604,330.533238345497,0.170872695764324
15,"AC","Acropora cytherea",2013,2144,"1047","AC1047_F7_T_C_C","C","T","5006","mariana",276.218869670256,113.544822435325,0.269233152704486
15,"AC","Acropora cytherea",2013,2144,"1047","AC1047_F7_T3_B_C","B","T3","5007","mariana",496.620629235487,297.057963178172,0.0707216235255497
15,"AC","Acropora cytherea",2014,2412,"1047","AC1047_F8_T_B_C","B","T","5008","mariana",37.082338591834,47.7421019278826,0.204443782663917
15,"AC","Acropora cytherea",2014,2412,"1047","AC1047_F8_T_C_C","C","T","5009","mariana",41.7662326104137,46.2978665736636,0.244857386050538
15,"AC","Acropora cytherea",2014,2412,"1047","AC1047_F8_T1_B_C","B","T1","5010","mariana",35.1720425481312,46.4647763002266,0.204719754761875
16,"AC","Acropora cytherea",2009,74,"59","AC0059_F3_T1_C","no_name","T1","685","erin",3645.18357095368,522.865460719894,0.167551901025682
16,"AC","Acropora cytherea",2010,75,"408","AC0408_F4_T_A_C","A","T","732","erin",3039.33645450275,500.725674208009,0.15233122101106
16,"AC","Acropora cytherea",2011,76,"408","AC0408_F5_T_A2_C","A","T1","733","erin",3242.35105591484,334.975605429902,0.36311445478709
16,"AC","Acropora cytherea",2011,76,"408","AC0408_F5_T2_B_C","B","T2","734","erin",3311.46007780898,362.188197235947,0.317220174948215
16,"AC","Acropora cytherea",2011,76,"408","AC0408_F5_T_A2_C","A","T1","2928","paulina",3226.88089117395,416.837670261702,0.233377444209266
16,"AC","Acropora cytherea",2011,76,"408","AC0408_F5_T2_B_C","B","T2","2929","paulina",3317.81104269188,414.615553867103,0.242532716968465
16,"AC","Acropora cytherea",2009,74,"59","AC0059_F3_T1_C","no_name","T1","3438","mizue1",3608.27535295746,413.861410480529,0.264727872087944
16,"AC","Acropora cytherea",2010,75,"408","AC0408_F4_T_A_C","A","T","3468","mizue1",3069.29404145078,429.429457219073,0.209153287932254
16,"AC","Acropora cytherea",2009,74,"59","AC0059_F3_T1_C","no_name","T1","4686","mizue2",3586.35877087755,428.908366504792,0.244982217510252
16,"AC","Acropora cytherea",2010,75,"408","AC0408_F4_T_A_C","A","T","4716","mizue2",3084.68345207254,416.145654511732,0.223835898694607
16,"AC","Acropora cytherea",2009,74,"59","AC0059_F3_T1_C","no_name","T1","4847","mizue3",3588.78998300953,404.387859557836,0.275779316198559
16,"AC","Acropora cytherea",2010,75,"408","AC0408_F4_T_A_C","A","T","4877","mizue3",3083.09666450777,428.118787107546,0.211382209294942
17,"AC","Acropora cytherea",2009,79,"77","AC0077_F3_T1_C","no_name","T1","686","erin",1520.46521985586,411.737657540534,0.112705516983183
17,"AC","Acropora cytherea",2010,80,"77","AC0077_F4_T_A_C","A","T","687","erin",2352.03974247864,333.253247208372,0.266137295999129
17,"AC","Acropora cytherea",2011,81,"77","AC0077_F5_T_A2_C","A","T1","688","erin",3423.58720780889,378.659490381521,0.30004995561974
17,"AC","Acropora cytherea",2011,81,"77","AC0077_F5_T1_B_C","B","T1","689","erin",3421.02695572093,386.206302180765,0.28822234507554
17,"AC","Acropora cytherea",2011,81,"77","AC0077_F5_T_A2_C","A","T1","2917","paulina",3512.9450053135,481.562656741566,0.190359962921759
17,"AC","Acropora cytherea",2011,81,"77","AC0077_F5_T1_B_C","B","T1","2918","paulina",3407.16180371353,554.062946575274,0.139471158320627
17,"AC","Acropora cytherea",2009,79,"77","AC0077_F3_T1_C","no_name","T1","3439","mizue1",1494.97762505993,317.430044862314,0.186444036062626
17,"AC","Acropora cytherea",2010,80,"77","AC0077_F4_T_A_C","A","T","3440","mizue1",2332.53847688318,293.063899189652,0.341282510934337
17,"AC","Acropora cytherea",2009,79,"77","AC0077_F3_T1_C","no_name","T1","4687","mizue2",1507.69029663147,314.944400928884,0.191009171137863
17,"AC","Acropora cytherea",2010,80,"77","AC0077_F4_T_A_C","A","T","4688","mizue2",2290.50126146269,284.747539718858,0.354993530627171
17,"AC","Acropora cytherea",2009,79,"77","AC0077_F3_T1_C","no_name","T1","4848","mizue3",1502.86978381096,298.684904563707,0.211692108528477
17,"AC","Acropora cytherea",2010,80,"77","AC0077_F4_T_A_C","A","T","4849","mizue3",2332.48012157308,287.722228848046,0.354063357516416
18,"AC","Acropora cytherea",2009,84,"79","AC0079_F3_T1_C","no_name","T1","690","erin",427.967626315181,234.082074229248,0.0981486810336471
18,"AC","Acropora cytherea",2009,84,"79","AC0079_F3_T1_C","no_name","T1","3441","mizue1",429.103180753165,203.859378354617,0.129750848537588
18,"AC","Acropora cytherea",2009,84,"79","AC0079_F3_T1_C","no_name","T1","4689","mizue2",428.743121589575,213.548050298758,0.118145125602843
18,"AC","Acropora cytherea",2009,84,"79","AC0079_F3_T1_C","no_name","T1","4850","mizue3",433.519713261649,214.671147980865,0.118214665393526
19,"AC","Acropora cytherea",2009,89,"83","AC0083_F3_T1_C","no_name","T1","691","erin",104.361615951812,93.7317499500657,0.149271607116803
19,"AC","Acropora cytherea",2010,90,"419","AC0419_F4_T_A_C","A","T","740","erin",163.532996432818,102.831583426255,0.194340006091543
19,"AC","Acropora cytherea",2010,90,"419","AC0419_F4_T_B_C","B","T","741","erin",124.150781000956,112.032466164876,0.124300114185995
19,"AC","Acropora cytherea",2010,90,"419","AC0419_F4_T1_D_C","D","T1","742","erin",158.129015544041,115.043454592646,0.150140411637164
19,"AC","Acropora cytherea",2011,91,"419","AC0419_F5_T_C2_C","A","T1","743","erin",214.354458812335,97.9157613940388,0.280955265038623
19,"AC","Acropora cytherea",2011,91,"419","AC0419_F5_T2_B_C","B","T2","744","erin",231.058229277781,104.192936658765,0.267457479410998
19,"AC","Acropora cytherea",2011,91,"419","AC0419_F5_T_C2_C","A","T1","2930","paulina",212.95025728988,143.807623252333,0.129397002476498
19,"AC","Acropora cytherea",2011,91,"419","AC0419_F5_T1_B_C","B","T1","2931","paulina",214.052774668159,141.110418927846,0.135086690936661
19,"AC","Acropora cytherea",2009,89,"83","AC0083_F3_T1_C","no_name","T1","3442","mizue1",105.017350538091,83.3579895718322,0.189922517259812
19,"AC","Acropora cytherea",2010,90,"419","AC0419_F4_T_A_C","A","T","3472","mizue1",166.365486130097,116.317217977492,0.154520137043019
19,"AC","Acropora cytherea",2010,90,"419","AC0419_F4_T_B_C","B","T","3473","mizue1",123.752969867629,101.949958223006,0.149620599246666
19,"AC","Acropora cytherea",2010,90,"419","AC0419_F4_T1_D_C","D","T1","3474","mizue1",152.492083851056,104.557754753151,0.175284964805037
19,"AC","Acropora cytherea",2009,89,"83","AC0083_F3_T1_C","no_name","T1","4690","mizue2",103.972928963973,81.2609361099979,0.1978638705816
19,"AC","Acropora cytherea",2010,90,"419","AC0419_F4_T_A_C","A","T","4720","mizue2",165.931197291215,118.994725694156,0.147259216849409
19,"AC","Acropora cytherea",2010,90,"419","AC0419_F4_T_B_C","B","T","4721","mizue2",125.408670704495,100.109615346485,0.157248258044861
19,"AC","Acropora cytherea",2010,90,"419","AC0419_F4_T1_D_C","D","T1","4722","mizue2",155.414201183432,106.143460092536,0.173346103117629
19,"AC","Acropora cytherea",2009,89,"83","AC0083_F3_T1_C","no_name","T1","4851","mizue3",105.465112952207,82.2487611141165,0.195911511839995
19,"AC","Acropora cytherea",2010,90,"419","AC0419_F4_T_A_C","A","T","4881","mizue3",166.530053208269,117.208325309523,0.152330042548228
19,"AC","Acropora cytherea",2010,90,"419","AC0419_F4_T_B_C","B","T","4882","mizue3",125.500376198735,101.97089131547,0.151670968789673
19,"AC","Acropora cytherea",2010,90,"419","AC0419_F4_T1_D_C","D","T1","4883","mizue3",153.932360742706,111.782688532729,0.154807034838684
20,"AC","Acropora cytherea",2009,94,"85","AC0085_F3_T1_C","no_name","T1","692","erin",179.942457507082,144.159051596095,0.108807712101631
20,"AC","Acropora cytherea",2010,95,"417","AC0417_F4_T1_B_C","B","T1","736","erin",338.091216216216,177.970806774262,0.134136266252445
20,"AC","Acropora cytherea",2010,95,"417","AC0417_F4_T1_D_C","D","T1","737","erin",374.681272509004,184.539434916343,0.138259021119052
20,"AC","Acropora cytherea",2010,95,"417","AC0417_F4_T2_B_C","B","T2","738","erin",348.875935586301,183.879144578758,0.129662959140962
20,"AC","Acropora cytherea",2010,95,"417","AC0417_F4_T2_D_C","D","T2","739","erin",370.917007578666,168.646841858167,0.163881596357148
20,"AC","Acropora cytherea",2009,94,"85","AC0085_F3_T1_C","no_name","T1","3443","mizue1",176.078587490047,127.639718861448,0.135814059884328
20,"AC","Acropora cytherea",2010,95,"417","AC0417_F4_T2_B_C","B","T2","3470","mizue1",360.32972718286,172.286457765021,0.152548405658736
20,"AC","Acropora cytherea",2010,95,"417","AC0417_F4_T2_D_C","D","T2","3471","mizue1",385.032949110705,196.290241365088,0.1255770688248
20,"AC","Acropora cytherea",2009,94,"85","AC0085_F3_T1_C","no_name","T1","4691","mizue2",173.921815889029,128.662712322091,0.132025712602663
20,"AC","Acropora cytherea",2010,95,"417","AC0417_F4_T2_B_C","B","T2","4718","mizue2",355.668503213958,173.30222416239,0.148815099237398
20,"AC","Acropora cytherea",2010,95,"417","AC0417_F4_T2_D_C","D","T2","4719","mizue2",381.810589519651,186.105250588457,0.138528962395103
20,"AC","Acropora cytherea",2009,94,"85","AC0085_F3_T1_C","no_name","T1","4852","mizue3",174.763358645064,128.775805440277,0.132431621535391
20,"AC","Acropora cytherea",2010,95,"417","AC0417_F4_T2_B_C","B","T2","4879","mizue3",357.69696969697,172.320295261064,0.151374340758577
20,"AC","Acropora cytherea",2010,95,"417","AC0417_F4_T2_D_C","D","T2","4880","mizue3",380.68242325455,198.740177493389,0.121115950692799
21,"AC","Acropora cytherea",2014,2316,"1060","AC1060_F8_T_A_C","A","T","14","alec",469.577754190388,449.84784735264,0.0291599036900716
21,"AC","Acropora cytherea",2014,2316,"1060","AC1060_F8_T_B_C","B","T","15","alec",342.190811611343,377.492814113257,0.0301759415664692
21,"AC","Acropora cytherea",2014,2316,"1060","AC1060_F8_T1_A_C","A","T1","16","alec",472.613216791995,443.921900517002,0.0301371780876079
21,"AC","Acropora cytherea",2014,2316,"1060","AC1060_F8_T1_B_C","B","T1","17","alec",313.275130405053,344.444234939089,0.0331816473188379
21,"AC","Acropora cytherea",2009,99,"107","AC0107_F3_T1_C","no_name","T1","693","erin",1912.66464683806,429.404415526975,0.130351394830918
21,"AC","Acropora cytherea",2010,100,"373","AC0373_F4_T_A_C","A","T","726","erin",2772.52179661997,455.785519354941,0.167711864338027
21,"AC","Acropora cytherea",2011,101,"844","AC0844_F5_T_A2_C","A","T1","773","erin",4556.60054102795,516.076537552637,0.214992144211013
21,"AC","Acropora cytherea",2011,101,"844","AC0844_F5_T_A3_C","A","T1","774","erin",4140.70395738204,481.954095925858,0.224012727768752
21,"AC","Acropora cytherea",2012,1864,"844","AC0844_F6_T_B_C","B","T","777","erin",2636.47982475049,308.907630628061,0.347197863134824
